Motif Name,Motif Count,AUPR Difference,MS Difference
FOXK1_HUMAN.H10MO.D,35750,0.000418224838922,-0.000591815
BMAL1_HUMAN.H10MO.C,16612,-9.71562891153e-05,-0.00014931
GLI2_HUMAN.H10MO.B,13280,0.00032062222833,-0.000132442
DLX6_HUMAN.H10MO.D,18747,0.00129753416858,-0.00028792
MAFK_HUMAN.H10MO.S,4306,-8.83752351353e-05,-1.35899e-05
HXD11_HUMAN.H10MO.D,18334,1.93214474412e-05,-0.000349343
TFE3_HUMAN.H10MO.C,11008,-0.000616247354433,-1.72257e-05
TYY2_HUMAN.H10MO.D,31884,6.87122286738e-05,-0.000540197
HIF1A_HUMAN.H10MO.A,28350,0.00166278215899,-0.000267178
NKX25_HUMAN.H10MO.C,2589,3.09007502745e-05,-3.34382e-05
KLF14_HUMAN.H10MO.D,65296,9.42420686424e-05,-0.00132367
NDF1_HUMAN.H10MO.C,15859,-9.40157469334e-05,-0.000166357
NR0B1_HUMAN.H10MO.D,73994,0.00193437406922,-0.00223696
LHX9_HUMAN.H10MO.D,15982,0.000552308532591,-0.000206798
HXA10_HUMAN.H10MO.C,13570,0.000484878912027,-9.38475e-05
